Customer_ID,Age,Gender,Annual_Income,City,Transaction_Date,Product_Category,Purchase_Amount,Discount_Rate,Items_Count,Skin_Type,Fashion_Style
CUST-1465,35,Male,71660.06,Dubai,2024-03-30,Skincare,230.78,0.05,3,Oily Clarity,Quiet Luxury
CUST-1857,37,Female,73171.01,Dubai,2023-09-08,Haircare,158.08,0.0,3,Mature Luminosity,Minimalist Chic
CUST-1975,43,Female,72378.94,New York,2024-03-07,Skincare,105.26,0.0,3,Oily Clarity,Old Money Luxe
CUST-2028,22,Female,61175.01,Dubai,2023-05-13,Fragrance,204.7,0.0,4,Mature Luminosity,Quiet Luxury
CUST-1301,30,Non-Binary,28843.17,Paris,2023-06-22,Haircare,76.21,0.05,1,Sensitive Glow,Minimalist Chic
CUST-1433,30,Female,79490.71,Los Angeles,2023-06-23,Makeup,44.69,0.2,2,Sensitive Glow,Old Money Luxe
CUST-1867,27,Male,78002.97,Paris,2023-08-03,Haircare,80.0,0.1,3,Sensitive Glow,Minimalist Chic
CUST-1528,29,Non-Binary,68162.64,New York,2023-11-30,Skincare,173.2,0.2,2,Dry / Dehydrated,Streetwear Glam
CUST-2139,39,Female,81577.02,Tokyo,2023-12-28,Fragrance,71.89,0.0,3,Combination Balance,French Riviera
CUST-2064,35,Female,61213.57,Tokyo,2024-01-14,Skincare,121.21,0.0,1,Mature Luminosity,Quiet Luxury
CUST-2070,25,Female,89813.26,Los Angeles,2023-03-10,Haircare,140.48,0.0,3,Dry / Dehydrated,Streetwear Glam
CUST-1306,35,Female,78160.32,London,2023-06-23,Fragrance,61.12,0.05,2,Mature Luminosity,Quiet Luxury
CUST-1205,39,Female,77794.98,Paris,2023-12-07,Fragrance,170.36,0.0,1,Dry / Dehydrated,French Riviera
CUST-2096,37,Female,55252.89,New York,2023-01-26,Haircare,119.9,0.05,2,Combination Balance,Streetwear Glam
CUST-1994,36,Female,50952.88,Dubai,2024-01-06,Fragrance,126.74,0.05,1,Oily Clarity,Old Money Luxe
CUST-1352,30,Female,86865.84,New York,2024-01-22,Haircare,193.36,0.0,1,Sensitive Glow,Quiet Luxury
CUST-1822,38,Female,85044.72,Paris,2023-11-28,Haircare,222.93,0.1,4,Combination Balance,Minimalist Chic
CUST-1100,34,Female,77863.59,Milan,2024-05-12,Haircare,129.04,0.0,4,Combination Balance,French Riviera
CUST-1041,36,Female,77754.13,New York,2023-08-02,Bath & Body,134.49,0.0,1,Combination Balance,French Riviera
CUST-2006,37,Female,92738.4,Los Angeles,2023-03-31,Skincare,150.89,0.0,4,Sensitive Glow,Minimalist Chic
CUST-1615,27,Female,30419.46,Milan,2024-03-08,Haircare,113.83,0.15,3,Combination Balance,French Riviera
CUST-1853,21,Female,72149.6,Dubai,2024-02-02,Skincare,50.95,0.0,2,Sensitive Glow,Streetwear Glam
CUST-1432,45,Female,84497.3,Los Angeles,2024-05-02,Haircare,174.16,0.0,1,Oily Clarity,Quiet Luxury
CUST-1765,26,Female,72466.88,Los Angeles,2023-11-22,Skincare,15.37,0.05,3,Mature Luminosity,Minimalist Chic
CUST-1134,18,Male,70743.54,New York,2024-02-04,Fragrance,106.72,0.15,3,Oily Clarity,Minimalist Chic
CUST-2073,28,Female,27702.4,Dubai,2023-01-16,Skincare,100.72,0.0,4,Sensitive Glow,Minimalist Chic
CUST-1411,24,Female,23901.58,Los Angeles,2023-05-14,Skincare,115.04,0.0,1,Sensitive Glow,Old Money Luxe
CUST-1934,35,Female,56524.28,Paris,2023-09-16,Bath & Body,152.62,0.1,1,Sensitive Glow,French Riviera
CUST-1754,42,Female,50962.55,Los Angeles,2023-07-01,Haircare,66.69,0.1,2,Mature Luminosity,Streetwear Glam
CUST-1253,55,Female,67994.02,Milan,2023-09-30,Skincare,183.23,0.0,1,Sensitive Glow,French Riviera
CUST-2001,27,Female,66753.99,Dubai,2023-10-15,Haircare,131.02,0.1,3,Sensitive Glow,Streetwear Glam
CUST-2129,22,Female,20000.0,New York,2023-03-27,Bath & Body,98.81,0.0,2,Sensitive Glow,French Riviera
CUST-1185,32,Female,112245.07,New York,2024-04-07,Skincare,79.48,0.0,1,Oily Clarity,Old Money Luxe
CUST-1333,27,Male,59892.04,Los Angeles,2024-01-23,Fragrance,70.59,0.05,4,Sensitive Glow,Minimalist Chic
CUST-1461,18,Female,133827.31,Milan,2023-04-28,Makeup,136.07,0.0,2,Combination Balance,Streetwear Glam
CUST-2051,27,Female,50681.48,Paris,2024-02-16,Skincare,145.71,0.1,4,Oily Clarity,Minimalist Chic
CUST-1354,38,Female,55348.37,Dubai,2023-05-21,Skincare,160.82,0.0,3,Sensitive Glow,French Riviera
CUST-1625,31,Male,72997.44,Milan,2023-04-11,Bath & Body,84.84,0.0,3,Oily Clarity,Streetwear Glam
CUST-1714,28,Female,28270.86,Tokyo,2023-08-02,Bath & Body,78.38,0.0,2,Sensitive Glow,Streetwear Glam
CUST-1618,18,Female,79613.63,Milan,2024-02-11,Fragrance,169.23,0.0,3,Mature Luminosity,Streetwear Glam
CUST-2197,22,Female,74942.98,Paris,2024-01-06,Skincare,50.29,0.0,2,Mature Luminosity,French Riviera
CUST-2149,26,Female,65181.57,Milan,2023-10-17,Fragrance,108.28,0.0,2,Mature Luminosity,French Riviera
CUST-1611,32,Non-Binary,99290.24,Milan,2023-07-25,Skincare,163.32,0.15,3,Oily Clarity,Old Money Luxe
CUST-1688,24,Female,74872.39,New York,2024-04-19,Bath & Body,87.13,0.0,4,Combination Balance,French Riviera
CUST-1611,29,Male,62270.81,London,2023-01-07,Makeup,254.64,0.0,1,Mature Luminosity,Minimalist Chic
CUST-1116,40,Female,62586.71,Los Angeles,2023-02-22,Fragrance,62.33,0.0,2,Oily Clarity,French Riviera
CUST-1286,45,Female,28474.0,Milan,2023-09-07,Skincare,125.63,0.0,2,Oily Clarity,French Riviera
CUST-1531,40,Male,108777.85,Tokyo,2024-03-30,Haircare,184.64,0.15,3,Oily Clarity,Old Money Luxe
CUST-2194,48,Female,82631.08,Milan,2024-02-07,Fragrance,149.37,0.0,2,Sensitive Glow,French Riviera
CUST-1455,46,Male,50590.51,Milan,2023-05-27,Fragrance,59.68,0.0,4,Oily Clarity,French Riviera
CUST-2038,41,Female,86783.81,New York,2023-04-15,Makeup,101.63,0.15,3,Mature Luminosity,Minimalist Chic
CUST-1601,29,Female,65365.75,Paris,2023-08-10,Haircare,164.04,0.15,3,Sensitive Glow,French Riviera
CUST-2144,26,Female,124766.9,Los Angeles,2023-08-24,Makeup,148.88,0.05,2,Combination Balance,Old Money Luxe
CUST-1455,45,Female,76030.93,New York,2023-10-16,Makeup,190.51,0.0,4,Combination Balance,Streetwear Glam
CUST-1678,23,Female,76822.04,New York,2024-03-12,Bath & Body,173.1,0.2,3,Mature Luminosity,French Riviera
CUST-1949,23,Non-Binary,48075.61,Los Angeles,2023-06-01,Skincare,171.79,0.05,2,Oily Clarity,Old Money Luxe
CUST-2195,32,Female,70659.45,Dubai,2024-06-29,Fragrance,131.76,0.05,4,Dry / Dehydrated,Streetwear Glam
CUST-1398,19,Female,62232.53,Dubai,2024-01-09,Skincare,177.04,0.05,4,Oily Clarity,Quiet Luxury
CUST-1611,34,Female,71319.87,Tokyo,2023-04-25,Skincare,148.24,0.05,2,Sensitive Glow,Minimalist Chic
CUST-1410,48,Female,22516.09,New York,2024-01-04,Haircare,154.16,0.0,2,Mature Luminosity,Streetwear Glam
CUST-1293,39,Female,84585.91,New York,2023-12-26,Makeup,47.12,0.0,2,Dry / Dehydrated,Streetwear Glam
CUST-1681,24,Female,83730.42,Milan,2023-06-29,Makeup,131.45,0.05,3,Combination Balance,Old Money Luxe
CUST-1009,28,Female,105695.09,Tokyo,2023-04-03,Bath & Body,111.34,0.2,1,Sensitive Glow,Minimalist Chic
CUST-2180,28,Non-Binary,85381.4,Los Angeles,2023-08-20,Makeup,93.57,0.0,2,Oily Clarity,Old Money Luxe
CUST-1265,29,Non-Binary,88140.32,Dubai,2023-05-21,Haircare,143.86,0.15,2,Oily Clarity,Streetwear Glam
CUST-1878,28,Female,94708.58,Tokyo,2024-04-07,Haircare,88.15,0.05,4,Dry / Dehydrated,Old Money Luxe
CUST-2093,34,Female,93469.91,London,2023-11-29,Bath & Body,141.46,0.05,1,Dry / Dehydrated,French Riviera
CUST-2087,19,Female,90086.33,London,2024-01-24,Skincare,125.49,0.0,2,Dry / Dehydrated,Minimalist Chic
CUST-1463,42,Female,109060.05,Milan,2023-04-19,Bath & Body,135.5,0.05,2,Combination Balance,Minimalist Chic
CUST-1210,37,Female,68365.37,Tokyo,2023-10-16,Fragrance,180.39,0.05,4,Mature Luminosity,French Riviera
CUST-1342,18,Female,74449.13,Paris,2023-09-11,Skincare,176.09,0.05,3,Combination Balance,French Riviera
CUST-1933,30,Female,66856.74,Milan,2024-03-19,Fragrance,157.03,0.0,1,Mature Luminosity,Quiet Luxury
CUST-1691,19,Male,64026.65,Tokyo,2023-08-12,Makeup,24.9,0.15,2,Combination Balance,Streetwear Glam
CUST-1735,19,Female,98335.46,Los Angeles,2023-07-29,Makeup,31.95,0.0,1,Sensitive Glow,Streetwear Glam
CUST-1039,31,Female,112534.75,London,2024-05-15,Makeup,148.59,0.0,1,Sensitive Glow,Minimalist Chic
CUST-1044,24,Male,118559.4,Dubai,2023-08-09,Fragrance,222.72,0.0,3,Sensitive Glow,Old Money Luxe
CUST-1750,41,Female,133116.83,Milan,2023-02-03,Skincare,119.15,0.0,2,Oily Clarity,French Riviera
CUST-2095,37,Female,138309.69,Dubai,2023-07-31,Skincare,118.96,0.0,1,Mature Luminosity,Old Money Luxe
CUST-1221,40,Female,46956.22,Milan,2023-09-24,Skincare,81.66,0.15,4,Dry / Dehydrated,Old Money Luxe
CUST-1853,32,Female,75812.5,Tokyo,2023-07-23,Haircare,160.28,0.0,2,Dry / Dehydrated,Quiet Luxury
CUST-1517,27,Female,138484.54,Tokyo,2023-10-22,Makeup,118.01,0.2,4,Sensitive Glow,Old Money Luxe
CUST-1616,18,Female,68109.03,Tokyo,2023-05-09,Skincare,112.92,0.1,3,Mature Luminosity,French Riviera
CUST-1280,41,Female,71549.42,Tokyo,2023-04-04,Skincare,65.74,0.05,1,Mature Luminosity,Quiet Luxury
CUST-1241,29,Female,77257.92,New York,2024-03-16,Skincare,106.77,0.0,4,Dry / Dehydrated,Streetwear Glam
CUST-1406,38,Female,69503.91,Dubai,2023-05-08,Makeup,137.67,0.0,3,Combination Balance,Quiet Luxury
CUST-1413,29,Female,55196.84,New York,2023-07-15,Haircare,153.7,0.05,2,Combination Balance,Minimalist Chic
CUST-1080,26,Female,88410.35,Dubai,2024-06-21,Haircare,171.69,0.05,2,Sensitive Glow,Streetwear Glam
CUST-1677,27,Female,94951.5,London,2023-11-20,Skincare,61.17,0.15,3,Dry / Dehydrated,Old Money Luxe
CUST-1226,31,Female,31130.28,Los Angeles,2023-01-10,Fragrance,125.98,0.05,2,Oily Clarity,Minimalist Chic
CUST-1184,23,Female,81825.27,Los Angeles,2024-04-10,Fragrance,16.27,0.05,4,Dry / Dehydrated,Old Money Luxe
CUST-1524,36,Female,31239.81,Milan,2024-05-17,Makeup,131.72,0.05,2,Oily Clarity,French Riviera
CUST-1540,41,Female,87272.28,Tokyo,2024-04-29,Skincare,96.12,0.0,2,Dry / Dehydrated,Minimalist Chic
CUST-1080,35,Female,115521.0,Los Angeles,2023-05-24,Bath & Body,57.13,0.05,2,Combination Balance,French Riviera
CUST-1872,30,Male,70943.22,Milan,2024-04-17,Skincare,91.16,0.15,3,Dry / Dehydrated,Old Money Luxe
CUST-1019,18,Female,77105.03,Los Angeles,2024-02-15,Makeup,183.07,0.0,1,Sensitive Glow,French Riviera
CUST-1732,22,Female,88733.19,Tokyo,2024-04-06,Fragrance,74.56,0.05,1,Combination Balance,Old Money Luxe
CUST-1763,35,Female,80066.96,Los Angeles,2023-07-22,Bath & Body,215.0,0.15,4,Sensitive Glow,Old Money Luxe
CUST-1820,18,Female,32749.74,Tokyo,2023-08-04,Haircare,111.16,0.1,4,Combination Balance,Streetwear Glam
CUST-1979,26,Male,78544.46,Los Angeles,2023-05-05,Haircare,137.74,0.05,1,Sensitive Glow,Old Money Luxe
CUST-1271,52,Female,59171.27,Milan,2023-09-03,Skincare,71.26,0.05,2,Sensitive Glow,Old Money Luxe
CUST-1852,28,Male,70416.64,Dubai,2023-05-21,Haircare,182.69,0.0,4,Mature Luminosity,Streetwear Glam
CUST-1371,24,Female,40054.86,Dubai,2023-09-10,Haircare,180.13,0.15,3,Combination Balance,Quiet Luxury
CUST-1059,47,Female,67258.5,Los Angeles,2023-07-22,Makeup,118.66,0.15,3,Oily Clarity,Streetwear Glam
CUST-1231,46,Female,95484.33,Tokyo,2024-01-07,Haircare,141.19,0.0,2,Dry / Dehydrated,Old Money Luxe
CUST-1535,50,Female,35829.79,Milan,2024-01-30,Bath & Body,60.59,0.0,1,Dry / Dehydrated,Quiet Luxury
CUST-2180,32,Female,103339.33,Milan,2024-04-15,Fragrance,94.08,0.0,1,Sensitive Glow,French Riviera
CUST-2063,44,Female,63326.44,Dubai,2023-01-24,Fragrance,164.02,0.15,3,Dry / Dehydrated,Streetwear Glam
CUST-1509,18,Male,123490.3,Tokyo,2024-06-21,Bath & Body,184.37,0.05,2,Oily Clarity,Minimalist Chic
CUST-2143,37,Female,65868.22,Dubai,2023-10-12,Skincare,262.04,0.0,2,Dry / Dehydrated,Minimalist Chic
CUST-2035,48,Female,91930.21,Los Angeles,2024-03-01,Haircare,66.02,0.1,4,Oily Clarity,Minimalist Chic
CUST-1153,19,Female,109084.41,Los Angeles,2023-11-04,Haircare,89.74,0.05,3,Combination Balance,Minimalist Chic
CUST-1677,41,Female,102278.73,New York,2023-12-22,Skincare,105.46,0.1,4,Mature Luminosity,Minimalist Chic
CUST-2127,31,Female,21744.16,Milan,2023-02-17,Haircare,47.5,0.0,3,Oily Clarity,Minimalist Chic
CUST-1161,28,Female,56025.73,Tokyo,2024-05-01,Haircare,71.06,0.1,1,Mature Luminosity,Streetwear Glam
CUST-1180,51,Male,39097.71,Los Angeles,2023-08-27,Haircare,106.99,0.0,1,Oily Clarity,French Riviera
CUST-1243,25,Female,50388.61,Tokyo,2024-02-06,Skincare,97.44,0.05,1,Dry / Dehydrated,Streetwear Glam
CUST-1844,20,Male,70435.2,Paris,2024-01-29,Fragrance,156.4,0.05,3,Mature Luminosity,Old Money Luxe
CUST-1186,38,Non-Binary,62056.06,Los Angeles,2024-05-20,Fragrance,130.89,0.2,1,Mature Luminosity,French Riviera
CUST-2041,26,Female,68626.33,Dubai,2023-08-13,Makeup,132.81,0.2,4,Oily Clarity,French Riviera
CUST-1744,43,Female,62186.65,Los Angeles,2024-03-17,Skincare,79.92,0.1,1,Sensitive Glow,Streetwear Glam
CUST-1679,36,Non-Binary,67363.25,Dubai,2023-07-27,Fragrance,82.76,0.15,2,Mature Luminosity,Streetwear Glam
CUST-1744,28,Female,32452.44,Milan,2024-06-05,Haircare,91.93,0.1,1,Dry / Dehydrated,Old Money Luxe
CUST-1454,29,Female,20000.0,Paris,2023-12-09,Bath & Body,20.06,0.1,2,Combination Balance,French Riviera
CUST-2121,32,Male,85198.92,Dubai,2023-09-23,Bath & Body,137.75,0.05,1,Dry / Dehydrated,Old Money Luxe
CUST-1336,18,Female,52376.3,Tokyo,2024-01-04,Makeup,29.65,0.2,4,Oily Clarity,Old Money Luxe
CUST-1520,29,Female,121448.21,Dubai,2023-05-03,Makeup,177.98,0.0,1,Sensitive Glow,Old Money Luxe
CUST-1804,34,Male,106525.35,London,2023-10-20,Haircare,127.83,0.1,2,Sensitive Glow,French Riviera
CUST-1220,27,Female,93258.92,Los Angeles,2023-08-03,Haircare,122.97,0.05,2,Dry / Dehydrated,Quiet Luxury
CUST-1252,23,Male,94252.59,Los Angeles,2024-03-07,Haircare,121.42,0.0,1,Oily Clarity,Quiet Luxury
CUST-2032,24,Male,35642.57,London,2023-04-24,Haircare,69.97,0.15,1,Dry / Dehydrated,Quiet Luxury
CUST-1099,35,Female,57069.68,Dubai,2023-12-20,Haircare,153.31,0.05,2,Mature Luminosity,Streetwear Glam
CUST-2041,18,Female,41732.37,Los Angeles,2023-12-25,Makeup,15.0,0.05,2,Mature Luminosity,Minimalist Chic
CUST-1262,42,Male,38088.41,Paris,2023-12-11,Haircare,142.83,0.05,2,Mature Luminosity,Quiet Luxury
CUST-1659,29,Non-Binary,76556.5,Dubai,2023-05-24,Haircare,79.38,0.0,1,Oily Clarity,Quiet Luxury
CUST-1508,27,Female,34851.07,New York,2023-10-24,Haircare,76.83,0.0,3,Combination Balance,French Riviera
CUST-1927,44,Female,73496.98,Los Angeles,2023-04-15,Makeup,53.19,0.1,1,Sensitive Glow,Streetwear Glam
CUST-2049,32,Female,55113.82,New York,2023-10-12,Fragrance,116.92,0.05,1,Combination Balance,Quiet Luxury
CUST-1445,44,Male,70731.33,London,2023-04-14,Makeup,15.0,0.15,2,Mature Luminosity,French Riviera
CUST-1707,24,Female,30650.76,Milan,2023-01-03,Makeup,85.7,0.0,3,Sensitive Glow,Quiet Luxury
CUST-2111,25,Female,85464.32,Milan,2023-05-19,Bath & Body,137.98,0.0,1,Dry / Dehydrated,French Riviera
CUST-2151,19,Male,113080.67,Tokyo,2023-02-16,Fragrance,158.99,0.05,2,Mature Luminosity,Streetwear Glam
CUST-2093,43,Male,70598.81,New York,2023-07-24,Haircare,129.83,0.15,4,Dry / Dehydrated,Quiet Luxury
CUST-1218,18,Female,55113.06,Paris,2024-04-20,Haircare,154.48,0.05,3,Sensitive Glow,Old Money Luxe
CUST-1115,36,Female,73037.12,London,2023-09-02,Bath & Body,87.72,0.0,4,Sensitive Glow,French Riviera
CUST-1513,24,Female,101428.42,London,2023-12-18,Skincare,167.6,0.0,3,Combination Balance,Minimalist Chic
CUST-2108,55,Female,58312.12,Paris,2023-01-03,Bath & Body,157.73,0.15,4,Oily Clarity,Old Money Luxe
CUST-2150,35,Female,95605.75,Los Angeles,2023-11-03,Makeup,37.4,0.0,1,Mature Luminosity,Streetwear Glam
CUST-1486,25,Female,69564.59,Dubai,2024-04-07,Bath & Body,171.55,0.05,2,Dry / Dehydrated,Streetwear Glam
CUST-1793,36,Female,43107.93,Tokyo,2023-06-06,Bath & Body,113.57,0.05,3,Mature Luminosity,Old Money Luxe
CUST-1026,25,Female,87794.47,Milan,2023-01-20,Bath & Body,150.94,0.0,2,Sensitive Glow,Quiet Luxury
CUST-1907,18,Female,46416.32,Los Angeles,2023-09-29,Makeup,172.65,0.0,4,Combination Balance,Quiet Luxury
CUST-2119,31,Female,83616.74,Milan,2023-04-12,Fragrance,140.22,0.0,3,Sensitive Glow,Minimalist Chic
CUST-1602,29,Female,96968.09,Tokyo,2023-05-13,Makeup,210.92,0.1,1,Dry / Dehydrated,Minimalist Chic
CUST-1355,28,Male,44010.94,Milan,2023-03-17,Fragrance,44.86,0.05,1,Dry / Dehydrated,Streetwear Glam
CUST-1083,35,Female,46547.61,Tokyo,2024-01-28,Bath & Body,157.51,0.0,3,Mature Luminosity,French Riviera
CUST-1266,23,Female,56811.61,London,2024-02-21,Fragrance,111.57,0.1,4,Combination Balance,Old Money Luxe
CUST-1676,39,Female,41500.22,Tokyo,2024-05-06,Makeup,175.34,0.15,2,Dry / Dehydrated,Minimalist Chic
CUST-1660,30,Female,64629.38,Dubai,2023-11-16,Skincare,152.18,0.05,3,Mature Luminosity,French Riviera
CUST-2004,42,Female,92010.28,Los Angeles,2024-01-24,Fragrance,100.38,0.0,1,Mature Luminosity,French Riviera
CUST-1149,35,Female,31313.78,Los Angeles,2023-10-16,Bath & Body,107.6,0.0,4,Mature Luminosity,Minimalist Chic
CUST-1376,18,Female,105855.22,Dubai,2023-09-27,Skincare,103.49,0.0,4,Mature Luminosity,Minimalist Chic
CUST-1851,31,Female,25326.97,Dubai,2023-10-10,Fragrance,89.4,0.0,2,Oily Clarity,Old Money Luxe
CUST-1715,28,Male,75361.2,London,2023-12-12,Makeup,152.21,0.0,3,Combination Balance,French Riviera
CUST-1738,26,Female,104187.75,New York,2023-07-13,Makeup,83.8,0.0,4,Mature Luminosity,Quiet Luxury
CUST-1972,18,Female,98702.11,Dubai,2023-08-17,Skincare,131.22,0.0,4,Dry / Dehydrated,French Riviera
CUST-1912,37,Male,38911.07,London,2023-04-15,Fragrance,154.34,0.0,2,Mature Luminosity,Minimalist Chic
CUST-1081,29,Female,99257.91,Milan,2023-04-11,Bath & Body,140.94,0.0,3,Oily Clarity,Old Money Luxe
CUST-1790,34,Male,91488.29,New York,2023-06-17,Fragrance,208.33,0.15,1,Combination Balance,Old Money Luxe
CUST-2058,29,Female,99252.53,Los Angeles,2024-04-10,Bath & Body,81.17,0.0,2,Mature Luminosity,Quiet Luxury
CUST-1912,31,Female,124846.57,Tokyo,2023-03-27,Skincare,97.23,0.0,4,Combination Balance,Minimalist Chic
CUST-1656,35,Female,98811.95,Dubai,2023-12-17,Skincare,79.46,0.15,1,Dry / Dehydrated,Minimalist Chic
CUST-2101,35,Female,78785.08,Dubai,2024-05-24,Skincare,134.92,0.1,2,Dry / Dehydrated,Minimalist Chic
CUST-1436,45,Female,89546.85,Los Angeles,2024-01-17,Haircare,104.03,0.1,3,Dry / Dehydrated,Minimalist Chic
CUST-2101,37,Female,94012.65,Los Angeles,2023-07-29,Haircare,32.85,0.1,2,Dry / Dehydrated,Minimalist Chic
CUST-1048,42,Female,100305.61,Tokyo,2023-10-26,Bath & Body,35.91,0.0,1,Dry / Dehydrated,Old Money Luxe
CUST-1150,29,Male,109461.68,Paris,2023-06-05,Makeup,86.42,0.0,2,Combination Balance,Quiet Luxury
CUST-1144,18,Female,50813.61,Dubai,2023-11-19,Makeup,99.8,0.0,1,Combination Balance,Streetwear Glam
CUST-1794,24,Female,75962.46,Tokyo,2024-06-22,Haircare,15.0,0.05,3,Oily Clarity,French Riviera
CUST-1034,18,Female,75502.66,Tokyo,2023-09-28,Skincare,128.98,0.0,3,Mature Luminosity,Old Money Luxe
CUST-1129,45,Male,71276.32,Los Angeles,2023-11-30,Fragrance,145.43,0.0,2,Dry / Dehydrated,Old Money Luxe
CUST-1732,31,Male,28075.17,Dubai,2024-04-16,Skincare,196.99,0.0,3,Combination Balance,French Riviera
CUST-1177,28,Male,84823.34,New York,2023-09-01,Haircare,144.71,0.0,1,Oily Clarity,Streetwear Glam
CUST-1063,36,Female,76136.07,Tokyo,2023-08-09,Makeup,196.62,0.2,4,Mature Luminosity,Minimalist Chic
CUST-1279,18,Male,70942.94,Milan,2023-01-10,Haircare,118.73,0.0,4,Mature Luminosity,French Riviera
CUST-1295,28,Female,22855.19,New York,2023-01-02,Bath & Body,168.69,0.05,3,Dry / Dehydrated,Quiet Luxury
CUST-2136,34,Male,29917.07,London,2023-06-16,Skincare,133.36,0.0,3,Dry / Dehydrated,Old Money Luxe
CUST-2172,35,Male,64356.11,Dubai,2023-12-03,Haircare,142.52,0.0,2,Mature Luminosity,Quiet Luxury
CUST-1174,29,Female,34406.54,New York,2023-07-17,Makeup,101.5,0.0,2,Combination Balance,Minimalist Chic
CUST-1845,27,Female,44629.85,Milan,2023-10-15,Fragrance,15.0,0.0,4,Sensitive Glow,Minimalist Chic
CUST-1376,29,Female,73598.61,London,2023-03-01,Fragrance,100.87,0.15,2,Combination Balance,Minimalist Chic
CUST-1234,32,Male,100874.99,London,2024-03-06,Fragrance,134.0,0.15,1,Dry / Dehydrated,Quiet Luxury
CUST-1944,34,Female,82224.24,Milan,2023-09-14,Fragrance,115.03,0.05,1,Dry / Dehydrated,French Riviera
CUST-1137,18,Female,69767.08,New York,2024-03-19,Skincare,74.87,0.0,4,Sensitive Glow,Quiet Luxury
CUST-1997,35,Male,62033.33,New York,2023-10-20,Bath & Body,162.66,0.1,2,Sensitive Glow,Minimalist Chic
CUST-1204,18,Non-Binary,81438.33,New York,2023-03-21,Fragrance,90.67,0.2,2,Dry / Dehydrated,Minimalist Chic
CUST-1650,30,Female,90660.87,Tokyo,2024-01-17,Haircare,116.0,0.0,1,Combination Balance,Quiet Luxury
CUST-1626,28,Female,79586.16,Milan,2023-01-12,Fragrance,91.26,0.1,3,Sensitive Glow,Quiet Luxury
CUST-2160,25,Female,86301.7,New York,2023-12-07,Bath & Body,102.2,0.15,1,Oily Clarity,Minimalist Chic
CUST-1009,36,Female,127455.54,New York,2023-01-17,Makeup,113.1,0.05,3,Sensitive Glow,Streetwear Glam
CUST-1566,37,Female,66762.4,Los Angeles,2023-04-25,Bath & Body,35.07,0.0,3,Sensitive Glow,French Riviera
CUST-1982,34,Female,61724.08,Tokyo,2024-05-18,Haircare,147.76,0.1,3,Combination Balance,French Riviera
CUST-1997,23,Female,46509.07,Dubai,2023-06-15,Skincare,200.24,0.0,4,Sensitive Glow,Quiet Luxury
CUST-1167,32,Female,104122.66,Los Angeles,2024-03-02,Bath & Body,135.86,0.05,4,Sensitive Glow,Quiet Luxury
CUST-1402,25,Female,48776.16,New York,2023-10-02,Skincare,75.37,0.0,2,Dry / Dehydrated,Old Money Luxe
CUST-2038,32,Female,125004.8,Milan,2023-07-22,Skincare,147.68,0.05,2,Mature Luminosity,Quiet Luxury
CUST-1829,36,Female,107558.62,Los Angeles,2023-05-06,Fragrance,75.55,0.0,4,Sensitive Glow,Old Money Luxe
CUST-2129,48,Female,85244.94,New York,2023-01-23,Fragrance,106.86,0.0,3,Mature Luminosity,Streetwear Glam
CUST-1304,34,Female,141425.1,New York,2023-08-04,Haircare,126.91,0.05,3,Sensitive Glow,Quiet Luxury
CUST-1595,18,Female,121646.11,London,2023-02-21,Haircare,39.0,0.1,1,Mature Luminosity,Quiet Luxury
CUST-1185,28,Female,51963.72,Tokyo,2023-08-20,Bath & Body,91.73,0.0,2,Mature Luminosity,Old Money Luxe
CUST-1489,37,Female,47930.38,Los Angeles,2023-07-03,Fragrance,128.91,0.05,4,Sensitive Glow,Quiet Luxury
CUST-1287,20,Female,60017.07,Tokyo,2024-05-06,Makeup,93.13,0.0,3,Sensitive Glow,Quiet Luxury
CUST-2158,43,Male,76612.59,Milan,2024-02-21,Makeup,125.35,0.0,2,Oily Clarity,French Riviera
CUST-1082,33,Female,87202.38,London,2023-08-17,Haircare,208.38,0.0,1,Sensitive Glow,Old Money Luxe
CUST-1541,18,Female,109811.4,New York,2024-03-26,Makeup,153.61,0.15,3,Dry / Dehydrated,Minimalist Chic
CUST-2060,18,Female,56565.5,Los Angeles,2023-05-22,Bath & Body,78.29,0.0,2,Oily Clarity,Streetwear Glam
CUST-1931,42,Male,79169.54,Paris,2023-11-21,Skincare,136.95,0.05,1,Combination Balance,Old Money Luxe
CUST-2067,35,Female,75938.55,Milan,2024-04-16,Bath & Body,174.59,0.0,1,Combination Balance,Quiet Luxury
