Customer_ID,Age,Gender,City,Annual_Income,Purchase_Frequency,Total_Spending,Average_Order_Value,Max_Single_Spend,Total_Items_Count,Discount_Usage_Rate,Preferred_Category,Days_Since_Last_Purchase,Customer_Lifetime_Days,Monthly_Purchase_Rate
CUST-2183,60,Female,Los Angeles,33589.06,23,4144.0,180.17,387.0,48,0.0435,Fragrance,1,1093,0.63
CUST-2184,61,Non-Binary,Seattle,41966.81,35,5859.0,167.4,427.0,88,0.0443,Fragrance,2,1091,0.96
CUST-2185,37,Male,Seattle,61808.99,21,3714.0,176.86,427.0,56,0.05,Fragrance,2,1089,0.58
CUST-2186,42,Female,Los Angeles,91813.09,21,3356.0,159.81,427.0,46,0.0667,Bath & Body,2,1091,0.58
CUST-2187,40,Female,San Francisco,35472.72,26,3962.0,152.38,305.0,65,0.0712,Makeup,357,736,1.06
CUST-2188,53,Female,Miami,40181.72,22,2900.0,131.82,297.0,65,0.05,Fragrance,2,1091,0.6
CUST-2189,23,Male,New York,48054.44,25,4618.0,184.72,427.0,61,0.056,Haircare,2,1091,0.69
CUST-2190,53,Male,Los Angeles,47361.18,20,3785.0,189.25,427.0,51,0.07,Skincare,2,1085,0.55
CUST-2191,62,Female,Los Angeles,74761.21,26,3944.0,151.69,427.0,68,0.0923,Makeup,1,1093,0.71
CUST-2192,43,Female,Miami,65139.17,23,3292.0,143.13,427.0,55,0.0457,Bath & Body,1,729,0.95
CUST-2193,31,Female,Chicago,37874.03,21,3113.0,148.24,361.0,52,0.0619,Skincare,1,1093,0.58
CUST-2194,22,Male,Houston,36728.68,25,4406.0,176.24,427.0,60,0.054,Haircare,2,1090,0.69
CUST-2195,44,Female,Los Angeles,41377.53,27,3984.0,147.56,392.0,60,0.0889,Haircare,1,1091,0.74
CUST-2196,41,Male,Dallas,66226.66,20,3322.0,166.1,427.0,50,0.0525,Fragrance,359,732,0.82
CUST-2197,19,Female,Houston,69193.13,20,2802.0,140.1,303.0,45,0.0525,Fragrance,2,1092,0.55
CUST-2198,55,Male,New York,56278.74,28,4095.0,146.25,347.0,79,0.0625,Haircare,2,1092,0.77
CUST-2199,18,Female,San Francisco,37739.86,25,4151.0,166.04,427.0,61,0.05,Makeup,2,1092,0.69
CUST-2200,27,Female,New York,64414.31,15,2000.0,133.33,340.0,32,0.0667,Fragrance,356,738,0.61
CUST-2201,63,Female,Seattle,104850.53,26,3815.0,146.73,427.0,71,0.0538,Fragrance,1,1090,0.72
CUST-2202,48,Female,Dallas,44743.51,16,3270.0,204.38,427.0,40,0.0594,Fragrance,2,1092,0.44
CUST-2203,51,Female,New York,83432.16,28,4401.0,157.18,427.0,73,0.0714,Haircare,1,1093,0.77
CUST-2204,31,Male,Houston,78940.99,19,3326.0,175.05,427.0,54,0.0711,Fragrance,2,1091,0.52
CUST-2205,51,Female,Houston,74981.24,34,6564.0,193.06,427.0,85,0.0721,Bath & Body,1,1092,0.93
CUST-2206,41,Female,San Francisco,75951.24,25,3404.0,136.16,297.0,64,0.096,Skincare,1,1093,0.69
CUST-2207,52,Female,Chicago,53069.6,26,3548.0,136.46,350.0,69,0.0981,Makeup,1,1090,0.72
CUST-2208,59,Female,Dallas,68291.65,18,2410.0,133.89,427.0,47,0.1056,Skincare,359,733,0.74
CUST-2209,41,Female,Miami,90855.63,21,3028.0,144.19,351.0,51,0.0714,Haircare,2,1091,0.58
CUST-2210,56,Male,Los Angeles,22000.0,19,2820.0,148.42,412.0,41,0.0737,Bath & Body,2,1090,0.52
CUST-2211,40,Female,Chicago,88888.29,22,3543.0,161.05,321.0,58,0.0523,Skincare,357,737,0.9
CUST-2212,42,Male,Chicago,87261.31,28,5189.0,185.32,427.0,72,0.0661,Makeup,1,1088,0.77
CUST-2213,61,Female,Seattle,40131.42,20,2556.0,127.8,427.0,50,0.0625,Bath & Body,2,1091,0.55
CUST-2214,64,Female,Houston,53365.81,30,4786.0,159.53,427.0,74,0.0783,Fragrance,2,1090,0.83
CUST-2215,25,Female,Seattle,85067.92,21,2819.0,134.24,340.0,49,0.069,Haircare,2,1092,0.58
CUST-2216,38,Female,Dallas,61739.55,26,4355.0,167.5,367.0,66,0.0481,Fragrance,2,1092,0.71
CUST-2217,21,Female,Chicago,60184.3,15,1963.0,130.87,184.0,37,0.1033,Makeup,2,1089,0.41
CUST-2218,35,Female,Seattle,96212.12,29,4991.0,172.1,427.0,70,0.0621,Fragrance,1,1093,0.8
CUST-2219,52,Male,Los Angeles,50374.54,24,3549.0,147.88,412.0,69,0.0667,Haircare,1,1092,0.66
CUST-2220,43,Female,Seattle,76996.58,23,3155.0,137.17,307.0,53,0.0717,Fragrance,1,1093,0.63
CUST-2221,57,Female,Dallas,78412.48,16,2833.0,177.06,427.0,40,0.0812,Skincare,1,1093,0.44
CUST-2222,63,Female,Los Angeles,85953.91,27,3865.0,143.15,307.0,51,0.0685,Haircare,2,1091,0.74
CUST-2223,24,Female,Miami,49709.68,26,3891.0,149.65,412.0,64,0.0596,Bath & Body,356,738,1.06
CUST-2224,33,Female,Miami,96460.57,27,4033.0,149.37,427.0,63,0.0481,Makeup,2,1091,0.74
CUST-2225,47,Female,Dallas,78612.2,26,4411.0,169.65,427.0,58,0.0654,Bath & Body,2,1090,0.72
CUST-2226,19,Female,Miami,63643.71,24,3561.0,148.38,427.0,52,0.0792,Makeup,1,1090,0.66
CUST-2227,52,Female,Dallas,78710.31,24,4290.0,178.75,427.0,65,0.0604,Bath & Body,1,1092,0.66
CUST-2228,23,Female,Los Angeles,81145.38,23,3448.0,149.91,338.0,61,0.0696,Bath & Body,2,1090,0.63
CUST-2229,53,Female,Miami,102583.24,17,2190.0,128.82,315.0,40,0.0794,Haircare,1,1093,0.47
CUST-2230,38,Female,Chicago,75620.96,27,4872.0,180.44,427.0,68,0.0722,Fragrance,1,1091,0.74
CUST-2231,44,Female,Miami,73129.94,21,3504.0,166.86,427.0,53,0.0833,Haircare,1,1088,0.58
CUST-2232,25,Female,Los Angeles,78182.25,25,4018.0,160.72,427.0,61,0.074,Fragrance,2,1091,0.69
CUST-2233,40,Female,Miami,49571.27,21,3543.0,168.71,427.0,51,0.0714,Haircare,356,738,0.85
CUST-2234,48,Female,New York,57710.54,20,3798.0,189.9,427.0,53,0.06,Makeup,1,1088,0.55
CUST-2235,26,Non-Binary,Seattle,92627.73,28,3998.0,142.79,427.0,68,0.0911,Bath & Body,1,1091,0.77
CUST-2236,35,Female,San Francisco,70101.77,18,2381.0,132.28,287.0,48,0.0583,Haircare,357,737,0.73
CUST-2237,37,Female,Seattle,104043.2,27,4796.0,177.63,427.0,74,0.05,Haircare,1,1093,0.74
CUST-2238,22,Male,Chicago,91518.86,24,3478.0,144.92,329.0,72,0.0792,Makeup,357,737,0.98
CUST-2239,61,Female,Dallas,77887.15,27,4413.0,163.44,427.0,69,0.037,Makeup,2,1092,0.74
CUST-2240,57,Male,Seattle,84056.32,17,2539.0,149.35,424.0,41,0.0706,Makeup,2,1086,0.47
CUST-2241,43,Male,Los Angeles,53145.89,28,4689.0,167.46,427.0,73,0.0536,Fragrance,1,1092,0.77
CUST-2242,54,Female,Chicago,57405.17,25,3622.0,144.88,303.0,69,0.078,Fragrance,2,1091,0.69
CUST-2243,36,Female,New York,92643.24,30,5247.0,174.9,427.0,77,0.0483,Makeup,1,1093,0.82
CUST-2244,40,Male,Seattle,44924.86,24,3517.0,146.54,318.0,52,0.0896,Haircare,358,735,0.98
CUST-2245,24,Female,Miami,82107.08,24,3600.0,150.0,427.0,70,0.0521,Skincare,2,1091,0.66
CUST-2246,42,Male,Houston,89624.58,23,4308.0,187.3,427.0,58,0.087,Haircare,1,1093,0.63
CUST-2247,44,Female,Chicago,126740.34,18,3542.0,196.78,427.0,44,0.0861,Bath & Body,1,1089,0.5
CUST-2248,20,Male,Chicago,94998.27,28,3661.0,130.75,427.0,72,0.0518,Skincare,356,737,1.14
CUST-2249,26,Female,Chicago,94279.21,22,3763.0,171.05,427.0,49,0.0614,Makeup,1,1093,0.6
CUST-2250,20,Female,Dallas,72098.95,25,3462.0,138.48,427.0,54,0.072,Haircare,358,734,1.02
CUST-2251,27,Female,Houston,50883.69,23,3586.0,155.91,427.0,64,0.0804,Fragrance,1,1092,0.63
CUST-2252,32,Female,Chicago,102877.45,26,3615.0,139.04,427.0,65,0.0615,Haircare,356,737,1.06
CUST-2253,34,Female,Dallas,86489.2,22,2949.0,134.05,296.0,67,0.0568,Makeup,1,1092,0.6
CUST-2254,52,Female,Houston,27289.1,25,3835.0,153.4,427.0,55,0.092,Makeup,1,1091,0.69
CUST-2255,32,Female,Chicago,46289.8,23,4207.0,182.91,427.0,57,0.0522,Fragrance,1,1093,0.63
CUST-2256,24,Female,San Francisco,57148.2,25,3715.0,148.6,427.0,62,0.08,Haircare,359,732,1.02
CUST-2257,54,Female,Chicago,58869.48,24,3513.0,146.38,307.0,64,0.0604,Bath & Body,1,1093,0.66
CUST-2258,41,Female,Chicago,66848.85,17,2767.0,162.76,427.0,48,0.0647,Bath & Body,2,1092,0.47
CUST-2259,52,Female,Houston,32573.94,21,2959.0,140.9,427.0,47,0.0524,Bath & Body,1,1093,0.58
CUST-2260,34,Male,Los Angeles,123912.9,31,4467.0,144.1,340.0,75,0.0661,Makeup,1,1090,0.85
CUST-2261,56,Non-Binary,Seattle,106114.94,19,3097.0,163.0,427.0,42,0.0395,Fragrance,1,1093,0.52
CUST-2262,28,Non-Binary,Seattle,76082.69,29,5130.0,176.9,427.0,71,0.0862,Haircare,1,1093,0.8
CUST-2263,50,Female,Los Angeles,73010.09,25,3664.0,146.56,427.0,61,0.09,Skincare,1,1089,0.69
CUST-2264,32,Female,San Francisco,46315.09,28,4374.0,156.21,427.0,71,0.0786,Haircare,2,1092,0.77
CUST-2265,30,Female,Houston,42104.11,19,2783.0,146.47,293.0,45,0.0711,Bath & Body,356,735,0.78
CUST-2266,48,Female,Seattle,44593.03,21,4074.0,194.0,427.0,51,0.0643,Makeup,1,1092,0.58
CUST-2267,35,Male,Seattle,118258.11,21,3102.0,147.71,290.0,46,0.0738,Makeup,1,1091,0.58
CUST-2268,31,Male,Miami,99144.11,19,3582.0,188.53,286.0,65,0.0921,Makeup,2,1089,0.52
CUST-2269,41,Female,New York,75522.64,31,5342.0,172.32,427.0,82,0.0694,Haircare,1,1093,0.85
CUST-2270,36,Non-Binary,Seattle,82166.2,17,2615.0,153.82,307.0,40,0.1118,Makeup,2,1092,0.47
CUST-2271,43,Female,Miami,79852.12,23,3847.0,167.26,427.0,56,0.0543,Fragrance,356,738,0.93
CUST-2272,46,Female,New York,25850.19,21,3338.0,158.95,325.0,56,0.0833,Haircare,358,736,0.86
CUST-2273,29,Female,San Francisco,63754.73,16,3205.0,200.31,427.0,41,0.0438,Skincare,1,1093,0.44
CUST-2274,22,Female,San Francisco,77695.37,29,4564.0,157.38,427.0,78,0.0586,Fragrance,1,1091,0.8
CUST-2275,45,Female,Chicago,80240.9,20,3185.0,159.25,393.0,49,0.0725,Skincare,358,734,0.82
CUST-2276,51,Female,Houston,27378.86,33,4054.0,122.85,334.0,87,0.0712,Bath & Body,356,738,1.34
CUST-2277,41,Female,Chicago,44258.27,22,3402.0,154.64,340.0,54,0.0909,Haircare,1,1089,0.61
CUST-2278,35,Male,Dallas,63490.43,22,3794.0,172.45,393.0,50,0.0682,Haircare,357,736,0.9
CUST-2279,41,Male,Chicago,39436.36,23,3393.0,147.52,387.0,55,0.0761,Bath & Body,1,1091,0.63
CUST-2280,20,Female,Houston,34137.6,24,3480.0,145.0,316.0,59,0.075,Haircare,360,732,0.98
CUST-2281,48,Female,New York,95249.59,19,2949.0,155.21,427.0,55,0.0868,Haircare,1,1091,0.52
CUST-2282,42,Female,San Francisco,91000.69,29,4037.0,139.21,307.0,79,0.0621,Skincare,1,1089,0.8
CUST-2283,26,Female,Los Angeles,55004.86,34,4754.0,139.82,287.0,91,0.0368,Fragrance,1,1093,0.93
CUST-2284,18,Female,Chicago,47147.21,29,4556.0,157.1,324.0,77,0.0638,Haircare,357,734,1.19
CUST-2285,35,Female,Los Angeles,79139.73,20,3233.0,161.65,427.0,49,0.065,Bath & Body,356,736,0.82
CUST-2286,18,Female,Dallas,107731.94,22,3778.0,171.73,427.0,56,0.05,Fragrance,1,1093,0.6
CUST-2287,54,Female,Los Angeles,64135.74,22,3625.0,164.77,427.0,58,0.0909,Bath & Body,1,1092,0.6
CUST-2288,45,Male,Dallas,33367.52,25,4059.0,162.36,412.0,58,0.056,Makeup,1,1088,0.69
CUST-2289,25,Female,Seattle,62316.79,23,3352.0,145.74,412.0,50,0.0674,Haircare,1,1093,0.63
CUST-2290,62,Female,Dallas,47478.8,18,2864.0,159.11,349.0,43,0.0611,Bath & Body,356,738,0.73
CUST-2291,63,Female,Dallas,22000.0,25,3490.0,139.6,412.0,57,0.06,Fragrance,2,1087,0.69
CUST-2292,57,Female,Miami,53579.17,29,4962.0,171.1,427.0,70,0.0638,Fragrance,356,736,1.18
CUST-2293,57,Female,Dallas,89743.94,22,3033.0,137.86,363.0,59,0.0795,Fragrance,358,736,0.9
CUST-2294,20,Female,Chicago,59477.85,30,3986.0,132.87,341.0,84,0.0667,Skincare,357,737,1.22
CUST-2295,54,Male,Miami,54550.6,29,3541.0,122.1,333.0,64,0.0828,Fragrance,2,1088,0.8
CUST-2296,30,Female,Houston,83650.89,29,4007.0,138.17,427.0,80,0.0897,Bath & Body,1,1093,0.8
CUST-2297,19,Female,Miami,93179.5,20,2298.0,114.9,427.0,51,0.0675,Haircare,357,737,0.81
CUST-2298,38,Male,Seattle,40210.43,22,2856.0,129.82,308.0,48,0.0432,Fragrance,356,735,0.9
CUST-2299,40,Female,New York,60571.84,26,3733.0,143.58,326.0,60,0.0654,Fragrance,356,736,1.06
CUST-2300,18,Female,Dallas,43400.12,33,5304.0,160.73,427.0,72,0.0591,Makeup,2,1092,0.91
CUST-2301,54,Female,San Francisco,52865.8,25,3254.0,130.16,427.0,56,0.062,Makeup,1,1089,0.69
CUST-2302,28,Female,San Francisco,70562.99,24,5172.0,215.5,427.0,60,0.0625,Haircare,356,737,0.98
CUST-2303,44,Female,San Francisco,87902.15,21,3092.0,147.24,427.0,56,0.0786,Fragrance,1,1092,0.58
CUST-2304,64,Female,Los Angeles,50646.4,27,4032.0,149.33,427.0,71,0.0815,Haircare,2,1090,0.74
CUST-2305,55,Non-Binary,Seattle,91720.99,18,3461.0,192.28,427.0,41,0.0556,Makeup,356,737,0.73
CUST-2306,31,Female,Dallas,80098.86,26,3489.0,134.19,427.0,69,0.0519,Fragrance,357,735,1.06
CUST-2307,52,Male,Houston,49349.42,19,2769.0,145.74,307.0,43,0.0763,Makeup,2,1089,0.52
CUST-2308,28,Female,Miami,55520.87,28,4399.0,157.11,427.0,65,0.0911,Makeup,356,738,1.14
CUST-2309,41,Male,Chicago,85435.58,18,2299.0,127.72,185.0,53,0.075,Skincare,1,1086,0.5
CUST-2310,51,Female,Seattle,73276.72,28,4676.0,167.0,427.0,68,0.0804,Bath & Body,1,1089,0.77
CUST-2311,42,Female,San Francisco,56873.86,24,3335.0,138.96,412.0,69,0.0708,Bath & Body,2,1092,0.66
CUST-2312,59,Female,San Francisco,72096.96,29,4302.0,148.34,427.0,77,0.069,Skincare,2,1092,0.8
CUST-2313,36,Male,San Francisco,62782.3,24,3998.0,166.58,427.0,63,0.0771,Fragrance,1,1093,0.66
CUST-2314,55,Female,Chicago,56042.4,16,2428.0,151.75,427.0,47,0.0594,Fragrance,357,737,0.65
CUST-2315,32,Female,Seattle,48109.33,26,4098.0,157.62,427.0,63,0.0538,Fragrance,1,1093,0.71
CUST-2316,21,Female,Seattle,48552.96,28,4015.0,143.39,318.0,68,0.0911,Haircare,1,1092,0.77
CUST-2317,24,Female,Seattle,42364.73,29,4086.0,140.9,427.0,79,0.0672,Haircare,2,1092,0.8
CUST-2318,35,Male,Houston,48436.96,16,2862.0,178.88,427.0,39,0.0562,Bath & Body,356,736,0.65
CUST-2319,63,Female,Seattle,79411.64,28,4503.0,160.82,427.0,77,0.0661,Fragrance,356,735,1.14
CUST-2320,60,Male,San Francisco,67627.33,30,5281.0,176.03,427.0,70,0.0767,Fragrance,2,1092,0.82
CUST-2321,32,Female,Chicago,126072.47,21,2554.0,121.62,307.0,61,0.0762,Bath & Body,1,1093,0.58
CUST-2322,59,Male,Los Angeles,45226.15,19,2852.0,150.11,330.0,53,0.05,Skincare,2,1091,0.52
CUST-2323,64,Male,Los Angeles,56403.57,23,4732.0,205.74,427.0,49,0.0826,Bath & Body,2,1091,0.63
CUST-2324,31,Male,Houston,72965.23,21,4470.0,212.86,427.0,54,0.0976,Fragrance,1,1093,0.58
CUST-2325,33,Female,Houston,59562.39,27,4102.0,151.93,351.0,71,0.0741,Haircare,358,735,1.1
CUST-2326,25,Female,Seattle,63938.85,21,3366.0,160.29,427.0,48,0.0714,Makeup,2,1090,0.58
CUST-2327,57,Female,Seattle,71642.93,28,5031.0,179.68,427.0,81,0.0482,Makeup,357,736,1.14
CUST-2328,27,Female,Miami,69718.71,18,2476.0,137.56,295.0,45,0.0667,Skincare,2,1092,0.49
CUST-2329,61,Female,Dallas,38323.53,27,4211.0,155.96,427.0,70,0.0611,Bath & Body,1,1091,0.74
CUST-2330,47,Female,Dallas,71393.74,11,1671.0,151.91,427.0,27,0.05,Bath & Body,2,1092,0.3
CUST-2331,21,Female,Houston,79124.34,22,3114.0,141.55,427.0,64,0.0614,Skincare,1,1092,0.6
CUST-2332,22,Female,Los Angeles,51105.12,30,5156.0,171.87,427.0,66,0.0667,Skincare,1,1091,0.82
CUST-2333,39,Female,Seattle,73419.5,27,4423.0,163.81,427.0,65,0.0759,Haircare,1,1093,0.74
CUST-2334,33,Female,Houston,53886.5,24,4234.0,176.42,427.0,57,0.0562,Bath & Body,2,1089,0.66
CUST-2335,41,Female,New York,87474.33,18,2063.0,114.61,181.0,40,0.0306,Haircare,1,1092,0.49
CUST-2336,61,Male,Seattle,66271.83,22,4020.0,182.73,357.0,55,0.0545,Haircare,2,1092,0.6
CUST-2337,33,Female,Miami,65225.62,17,3582.0,210.71,427.0,43,0.0794,Fragrance,2,1091,0.47
CUST-2338,21,Male,New York,94292.96,21,3394.0,161.62,427.0,54,0.0738,Skincare,1,1090,0.58
CUST-2339,28,Male,Dallas,88908.98,27,4172.0,154.52,360.0,69,0.0741,Fragrance,2,1092,0.74
CUST-2340,52,Female,Dallas,62516.11,18,2614.0,145.22,427.0,47,0.0667,Skincare,1,1091,0.49
CUST-2341,53,Female,Miami,36767.54,32,4911.0,153.47,373.0,84,0.0797,Haircare,1,1092,0.88
CUST-2342,59,Female,Miami,58315.2,21,4096.0,195.05,427.0,49,0.0714,Bath & Body,2,1092,0.58
CUST-2343,59,Male,Miami,54200.04,22,3184.0,144.73,336.0,57,0.0386,Bath & Body,359,734,0.9
CUST-2344,59,Female,Dallas,93894.28,18,3282.0,182.33,427.0,45,0.0444,Bath & Body,1,1091,0.49
CUST-2345,35,Female,Los Angeles,87386.15,23,3064.0,133.22,427.0,60,0.0609,Bath & Body,356,738,0.93
CUST-2346,62,Female,Chicago,63149.47,22,4571.0,207.77,412.0,52,0.0659,Fragrance,1,1091,0.6
CUST-2347,57,Female,Houston,84033.22,21,3583.0,170.62,427.0,55,0.0452,Bath & Body,357,737,0.85
CUST-2348,62,Female,Seattle,115639.22,20,3730.0,186.5,427.0,44,0.0725,Haircare,360,733,0.82
CUST-2349,60,Male,San Francisco,40219.05,22,3969.0,180.41,427.0,48,0.0659,Bath & Body,1,1093,0.6
CUST-2350,25,Female,Miami,32572.37,26,3448.0,132.62,368.0,63,0.1096,Fragrance,1,1093,0.71
CUST-2351,55,Female,Los Angeles,64321.57,22,3689.0,167.68,427.0,49,0.0727,Bath & Body,2,1091,0.6
CUST-2352,45,Male,New York,89618.44,23,3756.0,163.3,427.0,50,0.0804,Haircare,1,1092,0.63
CUST-2353,32,Female,Chicago,104485.02,20,2215.0,110.75,356.0,51,0.0525,Bath & Body,356,737,0.81
CUST-2354,23,Male,San Francisco,81416.7,24,4703.0,195.96,427.0,55,0.0792,Makeup,356,735,0.98
CUST-2355,19,Female,Los Angeles,83403.55,18,3151.0,175.06,427.0,44,0.1028,Makeup,356,736,0.73
CUST-2356,40,Female,Seattle,62735.08,24,3099.0,129.12,325.0,57,0.05,Haircare,2,1092,0.66
CUST-2357,25,Male,Seattle,78506.72,28,4515.0,161.25,340.0,82,0.0911,Fragrance,2,1091,0.77
CUST-2358,21,Female,Houston,65666.34,26,4473.0,172.04,427.0,56,0.0712,Bath & Body,356,738,1.06
CUST-2359,26,Female,Miami,51066.01,26,4561.0,175.42,396.0,62,0.0731,Skincare,1,1092,0.71
CUST-2360,42,Female,Houston,45679.72,33,5344.0,161.94,427.0,79,0.0788,Bath & Body,1,1093,0.91
CUST-2361,18,Female,New York,68763.51,16,2569.0,160.56,410.0,50,0.0688,Haircare,357,735,0.65
CUST-2362,39,Female,Los Angeles,90157.05,29,4493.0,154.93,427.0,77,0.0931,Bath & Body,2,1092,0.8
CUST-2363,38,Male,Dallas,55803.42,27,3655.0,135.37,330.0,65,0.0685,Bath & Body,1,1093,0.74
CUST-2364,33,Female,Chicago,63832.1,23,3465.0,150.65,427.0,65,0.0261,Makeup,356,738,0.93
CUST-2365,30,Female,Dallas,80657.87,28,4042.0,144.36,329.0,64,0.0607,Bath & Body,2,1092,0.77
CUST-2366,37,Female,Seattle,46942.73,31,4928.0,158.97,427.0,83,0.0565,Bath & Body,1,1090,0.85
CUST-2367,23,Male,San Francisco,81949.99,17,2988.0,175.76,356.0,47,0.0529,Skincare,2,1090,0.47
CUST-2368,47,Female,Chicago,64630.55,26,3753.0,144.35,427.0,52,0.0538,Skincare,356,738,1.06
CUST-2369,39,Female,Los Angeles,79718.17,26,3228.0,124.15,296.0,59,0.0769,Haircare,2,1092,0.71
CUST-2370,21,Female,Chicago,75950.57,14,1879.0,134.21,260.0,34,0.0929,Bath & Body,2,1087,0.39
CUST-2371,37,Female,New York,59003.82,22,3227.0,146.68,427.0,50,0.0568,Fragrance,1,1089,0.61
CUST-2372,44,Female,Los Angeles,45593.82,21,2747.0,130.81,302.0,54,0.0405,Bath & Body,357,734,0.86
CUST-2373,39,Non-Binary,San Francisco,109767.23,17,2584.0,152.0,427.0,52,0.0735,Bath & Body,356,737,0.69
CUST-2374,52,Female,Miami,95176.17,21,3401.0,161.95,367.0,47,0.0786,Bath & Body,356,738,0.85
CUST-2375,53,Female,Chicago,129558.91,25,3772.0,150.88,427.0,68,0.064,Skincare,356,738,1.02
CUST-2376,32,Female,Dallas,107090.86,19,2634.0,138.63,299.0,55,0.0605,Fragrance,2,1089,0.52
CUST-2377,37,Female,Dallas,61743.53,22,3308.0,150.36,325.0,54,0.1,Bath & Body,358,736,0.9
CUST-2378,50,Female,San Francisco,44271.13,28,4550.0,162.5,427.0,75,0.0911,Skincare,2,1092,0.77
CUST-2379,44,Female,Seattle,82532.22,24,4472.0,186.33,427.0,55,0.0771,Skincare,1,1093,0.66
CUST-2380,26,Non-Binary,Dallas,75962.08,23,3289.0,143.0,355.0,57,0.0674,Makeup,356,738,0.93
CUST-2381,20,Female,Miami,66814.41,25,5149.0,205.96,427.0,60,0.074,Fragrance,356,738,1.02
CUST-2382,20,Female,Houston,47655.0,25,3445.0,137.8,427.0,62,0.066,Fragrance,1,1093,0.69
CUST-2383,18,Female,Miami,62177.22,23,2987.0,129.87,427.0,62,0.0652,Bath & Body,1,1090,0.63
CUST-2384,45,Female,Chicago,87129.2,23,3140.0,136.52,305.0,66,0.0674,Bath & Body,357,736,0.94
CUST-2385,49,Female,Houston,82280.53,20,3087.0,154.35,427.0,41,0.0925,Fragrance,2,1089,0.55
CUST-2386,48,Female,Chicago,33385.04,15,2010.0,134.0,427.0,38,0.07,Fragrance,1,1088,0.41
CUST-2387,57,Female,Dallas,78810.43,30,5189.0,172.97,427.0,80,0.0767,Makeup,1,1092,0.82
CUST-2388,50,Female,San Francisco,66998.66,23,3177.0,138.13,380.0,49,0.0826,Makeup,2,1092,0.63
CUST-2389,27,Female,New York,63981.21,20,3574.0,178.7,427.0,53,0.0775,Skincare,1,1093,0.55
CUST-2390,23,Female,Dallas,53985.3,25,4461.0,178.44,412.0,67,0.06,Makeup,1,1092,0.69
CUST-2391,39,Male,Houston,56134.15,27,4117.0,152.48,396.0,64,0.0833,Haircare,1,1093,0.74
CUST-2392,59,Female,Chicago,90886.84,26,4163.0,160.12,427.0,58,0.0865,Haircare,2,1092,0.71
CUST-2393,62,Male,San Francisco,71290.85,20,3947.0,197.35,427.0,47,0.1075,Bath & Body,2,1090,0.55
CUST-2394,63,Female,Seattle,56202.41,25,3839.0,153.56,401.0,70,0.06,Bath & Body,2,1092,0.69
CUST-2395,39,Female,Dallas,52963.23,17,2867.0,168.65,427.0,46,0.0559,Makeup,2,1090,0.47
CUST-2396,34,Male,Dallas,70746.58,23,3499.0,152.13,427.0,55,0.0543,Skincare,1,1092,0.63
CUST-2397,38,Female,San Francisco,59089.04,23,3675.0,159.78,361.0,44,0.0565,Fragrance,356,736,0.94
CUST-2398,18,Female,Dallas,86141.48,24,3958.0,164.92,427.0,69,0.05,Bath & Body,1,1091,0.66
CUST-2399,26,Female,Los Angeles,69109.81,27,4782.0,177.11,427.0,65,0.0722,Makeup,1,1093,0.74
CUST-2400,24,Female,Seattle,96522.5,24,4475.0,186.46,427.0,63,0.0458,Makeup,1,1093,0.66
CUST-2401,19,Female,Los Angeles,46594.37,25,4250.0,170.0,427.0,60,0.092,Fragrance,359,735,1.02
CUST-2402,51,Non-Binary,San Francisco,77482.68,18,2451.0,136.17,307.0,42,0.0583,Haircare,356,738,0.73
CUST-2403,20,Male,Dallas,82958.87,32,5187.0,162.09,427.0,94,0.0891,Haircare,2,1092,0.88
CUST-2404,47,Male,Seattle,50661.04,26,3910.0,150.38,307.0,69,0.0808,Haircare,2,1091,0.71
CUST-2405,42,Female,San Francisco,35262.57,31,5366.0,173.1,427.0,86,0.0758,Makeup,2,1092,0.85
CUST-2406,24,Female,Los Angeles,94376.26,21,2731.0,130.05,336.0,53,0.0786,Bath & Body,358,736,0.86
CUST-2407,33,Female,Seattle,45546.27,13,1635.0,125.77,380.0,26,0.0577,Makeup,1,1093,0.36
CUST-2408,38,Female,Chicago,50177.51,22,4072.0,185.09,427.0,57,0.0432,Skincare,357,737,0.9
CUST-2409,26,Female,Houston,59414.44,22,2832.0,128.73,427.0,53,0.0295,Haircare,1,1089,0.61
CUST-2410,23,Male,Los Angeles,65233.1,18,2566.0,142.56,349.0,45,0.1,Haircare,1,1093,0.49
CUST-2411,60,Female,Los Angeles,103736.39,25,4081.0,163.24,427.0,60,0.042,Skincare,358,736,1.02
CUST-2412,40,Female,Seattle,75892.33,26,3995.0,153.65,364.0,66,0.0808,Bath & Body,356,738,1.06
CUST-2413,27,Female,Houston,69593.6,21,2676.0,127.43,290.0,57,0.0881,Makeup,1,1093,0.58
CUST-2414,32,Male,Seattle,26168.85,17,2830.0,166.47,341.0,51,0.0853,Fragrance,1,1092,0.47
CUST-2415,34,Female,San Francisco,44058.55,25,4080.0,163.2,427.0,67,0.08,Haircare,356,738,1.02
CUST-2416,52,Female,Miami,58575.49,24,3530.0,147.08,341.0,60,0.0708,Fragrance,357,736,0.98
CUST-2417,21,Female,San Francisco,64155.93,28,4465.0,159.46,427.0,62,0.0518,Haircare,2,1091,0.77
CUST-2418,33,Female,New York,99319.92,22,3161.0,143.68,302.0,48,0.0614,Bath & Body,1,1093,0.6
CUST-2419,38,Female,San Francisco,77182.86,25,4276.0,171.04,427.0,72,0.048,Haircare,358,736,1.02
